,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
7694,4728,1197,4,973325222,M,25,19,31401,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
756686,4994,175,5,962592464,M,45,17,56001,Kids (1995),Drama,False
80851,2402,3107,3,974260301,M,45,17,32024,Backdraft (1991),Action|Drama,False
780181,1181,2779,4,976066987,M,35,7,20716,Heaven Can Wait (1978),Comedy,False
786199,3957,2875,3,965674182,M,35,11,40242,Sommersby (1993),Drama|Mystery|Romance,False
571074,3768,481,4,966068766,M,25,4,86314,Kalifornia (1993),Drama|Thriller,False
358869,3095,3148,4,969906106,F,25,3,06810,"Cider House Rules, The (1999)",Drama,False
352799,2546,1221,3,974039677,F,56,13,37931,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
438699,1890,2640,3,974782494,M,50,6,94702,Superman (1978),Action|Adventure|Sci-Fi,False
220919,5759,1387,5,958254330,F,25,1,08904,Jaws (1975),Action|Horror,False
50685,5653,1028,4,958860590,M,50,1,74105,Mary Poppins (1964),Children's|Comedy|Musical,False
744098,4243,1388,4,965316949,M,56,7,32137,Jaws 2 (1978),Action|Horror,False
251384,3462,50,4,968300458,F,25,4,73160,"Usual Suspects, The (1995)",Crime|Thriller,False
363294,1836,1840,3,974828595,M,25,0,10016,He Got Game (1998),Drama,False
199316,2621,552,3,973655951,M,18,0,46304,"Three Musketeers, The (1993)",Action|Adventure|Comedy,False
927022,1694,1858,4,974714326,M,25,12,98116,Mr. Nice Guy (1997),Action|Comedy,False
532948,1639,541,4,974714050,M,25,17,95405,Blade Runner (1982),Film-Noir|Sci-Fi,False
96934,1949,110,5,974690763,M,18,17,92595,Braveheart (1995),Action|Drama|War,False
475940,1010,1376,4,975229293,M,25,0,10310,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
130299,3993,1196,4,965593100,M,25,0,22015,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
461603,2278,3037,5,974560445,M,50,17,01536,Little Big Man (1970),Comedy|Drama|Western,False
84026,2772,1610,5,973228266,M,35,17,10025,"Hunt for Red October, The (1990)",Action|Thriller,False
716306,2681,2671,4,973391579,F,25,4,48823,Notting Hill (1999),Comedy|Romance,False
252842,3367,1192,4,970080233,M,50,16,10025,Paris Is Burning (1990),Documentary,False
607128,3509,500,2,967051061,M,18,4,02115,Mrs. Doubtfire (1993),Comedy,False
787803,3824,2950,1,966540990,M,25,17,32308,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,False
142072,3859,2571,5,965861530,M,25,0,89145,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
341794,3529,1088,3,966898119,F,45,1,97361,Dirty Dancing (1987),Musical|Romance,False
797343,715,3683,5,975534111,M,18,0,53715,Blood Simple (1984),Drama|Film-Noir,False
605884,4359,2840,4,965188866,M,18,4,33168,Stigmata (1999),Thriller,False
550566,3724,1091,3,966222945,M,35,6,77083,Weekend at Bernie's (1989),Comedy,False
612773,4016,1645,3,965531695,M,50,0,33901,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,False
249931,1883,800,3,974693685,F,50,0,94521,Lone Star (1996),Drama|Mystery,False
635763,706,2912,3,975543842,M,35,20,78664,"Limey, The (1999)",Action|Crime|Drama,False
762301,5282,1920,1,961165054,F,18,4,63146,Small Soldiers (1998),Animation|Children's|Fantasy|War,False
925850,5878,43,1,1043782962,F,25,0,60640,Restoration (1995),Drama,False
396954,671,300,5,975649631,M,18,4,61761,Quiz Show (1994),Drama,False
771331,1714,1298,3,974711948,M,25,17,43212,Pink Floyd - The Wall (1982),Drama|Musical|War,False
635748,551,2912,4,976066126,M,35,20,55116,"Limey, The (1999)",Action|Crime|Drama,False
434649,3499,2133,2,967233841,M,25,3,77006,Adventures in Babysitting (1987),Adventure|Comedy,False
392677,5223,367,2,961530190,M,56,10,11361,"Mask, The (1994)",Comedy|Crime|Fantasy,False
353880,411,2336,5,976294889,F,45,1,43214,Elizabeth (1998),Drama,False
733546,5220,1267,3,961551719,M,25,7,91436,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,False
679667,4227,546,1,965314516,M,25,19,11414-2520,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,False
842402,3346,2969,4,967775350,M,35,7,54016,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,False
139543,3243,95,3,968393902,M,25,12,98117,Broken Arrow (1996),Action|Thriller,False
485496,5757,924,5,958258873,M,1,10,05667,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
262545,482,162,5,1002083827,M,25,14,55305,Crumb (1994),Documentary,False
425701,4344,1254,4,966456235,M,25,1,44240,"Treasure of the Sierra Madre, The (1948)",Adventure,False
974363,474,255,3,976241139,M,25,17,92126,"Jerky Boys, The (1994)",Comedy,False
577228,2624,1262,4,973642135,F,35,0,44313,"Great Escape, The (1963)",Adventure|War,False
920718,2761,3841,3,973148632,M,35,6,80917,Air America (1990),Action|Comedy,False
296190,3413,1517,2,967409268,F,25,17,92084,Austin Powers: International Man of Mystery (1997),Comedy,False
119377,1120,2067,3,975622869,M,18,4,95616,Doctor Zhivago (1965),Drama|Romance|War,False
480496,2559,1019,4,973990060,M,18,10,53207,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,False
777850,4227,2403,5,965321446,M,25,19,11414-2520,First Blood (1982),Action,False
177645,4802,1244,4,975510298,M,56,1,40601,Manhattan (1979),Comedy|Drama|Romance,False
712044,3391,3450,4,967650843,M,18,4,48135,Grumpy Old Men (1993),Comedy,False
814300,1576,1680,4,974737576,F,45,9,85202,Sliding Doors (1998),Drama|Romance,False
783140,5113,3152,4,971973188,M,25,0,55408,"Last Picture Show, The (1971)",Drama,False
281307,5530,2952,4,959624499,F,18,4,63141,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,False
910912,1650,3742,3,974717669,M,25,19,94607,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,False
338309,889,1947,3,975254064,M,45,20,10024,West Side Story (1961),Musical|Romance,False
133382,5872,736,3,958263908,M,25,17,61265,Twister (1996),Action|Adventure|Romance|Thriller,False
859398,2632,2456,3,973613026,M,56,0,43528,"Fly II, The (1989)",Horror|Sci-Fi,False
889932,1605,1611,3,974927880,F,18,0,28270,My Own Private Idaho (1991),Drama,False
743296,5522,1958,5,960090060,M,25,14,02460,Terms of Endearment (1983),Comedy|Drama,False
963395,5964,1667,4,956994867,M,18,5,97202,Mad City (1997),Action|Drama,False
432035,4214,2496,3,965319009,F,25,0,20121,Blast from the Past (1999),Comedy|Romance,False
9321,1790,2804,5,974707890,M,25,0,19152,"Christmas Story, A (1983)",Comedy|Drama,False
240077,1833,2700,4,974698476,M,18,17,07030,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
784883,3519,3308,3,968340399,F,25,14,11215,"Flamingo Kid, The (1984)",Comedy|Drama,False
60144,5717,1246,5,958755855,M,25,0,03766,Dead Poets Society (1989),Drama,False
845884,36,2250,4,978060955,M,25,3,94123,Men Don't Leave (1990),Drama,False
300152,331,2607,3,1000153837,M,25,7,55902,Get Real (1998),Drama,False
941676,2779,2210,5,986580070,M,35,7,10040,Sabotage (1936),Thriller,False
920765,3292,3841,3,968079619,F,50,6,79410,Air America (1990),Action|Comedy,False
350180,1860,1573,3,978836655,M,56,16,94591,Face/Off (1997),Action|Sci-Fi|Thriller,False
110298,5722,2858,4,958501983,M,25,20,48103,American Beauty (1999),Comedy|Drama,False
358527,593,3148,3,975900371,F,50,1,91711,"Cider House Rules, The (1999)",Drama,False
769929,3420,1285,5,989596883,F,25,7,48105,Heathers (1989),Comedy,False
115038,588,1084,5,975937713,F,25,11,23220,Bonnie and Clyde (1967),Crime|Drama,False
90666,5643,3147,3,958956637,F,35,1,84108,"Green Mile, The (1999)",Drama|Thriller,False
664531,3648,839,3,988939154,M,18,4,85210,"Crow: City of Angels, The (1996)",Action|Thriller,False
133992,1406,1198,4,974762591,M,25,4,91911,Raiders of the Lost Ark (1981),Action|Adventure,False
105290,4490,1690,5,965010659,M,35,5,70123,Alien: Resurrection (1997),Action|Horror|Sci-Fi,False
546944,1422,2105,3,975691905,M,35,17,55934,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,False
579272,698,10,2,1015125857,M,18,4,76401,GoldenEye (1995),Action|Adventure|Thriller,False
248427,3827,6,3,966130616,M,50,2,87020,Heat (1995),Action|Crime|Thriller,False
559535,2907,231,5,971821112,F,35,5,12345,Dumb & Dumber (1994),Comedy,False
76899,2333,3578,4,982420096,M,50,6,13035,Gladiator (2000),Action|Drama,False
269365,963,1279,3,975119718,M,25,0,48197,Night on Earth (1991),Comedy|Drama,False
428294,1836,3363,5,974825406,M,25,0,10016,American Graffiti (1973),Comedy|Drama,False
566109,271,788,3,979879305,M,18,4,48202,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,False
88921,3841,1259,3,965995734,M,45,18,26101,Stand by Me (1986),Adventure|Comedy|Drama,False
936926,3499,2582,4,966996617,M,25,3,77006,Twin Dragons (Shuang long hui) (1992),Action|Comedy,False
581686,5472,2414,3,959891438,M,35,1,27909,Young Sherlock Holmes (1985),Action|Adventure|Mystery,False
373742,509,253,4,976209521,M,25,2,55125,Interview with the Vampire (1994),Drama|Horror,False
302288,2944,1734,5,1011209708,F,18,4,48104,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,False
708843,4215,1754,4,965325690,M,25,7,77006,Fallen (1998),Action|Mystery|Thriller,False
960445,3557,1454,4,966807676,M,18,5,48185,SubUrbia (1997),Comedy,False
456016,5015,2087,4,962592460,M,35,6,92672,Peter Pan (1953),Animation|Children's|Fantasy|Musical,False
512056,3272,1200,4,968204023,M,35,0,08330,Aliens (1986),Action|Sci-Fi|Thriller|War,False
577919,2114,2641,3,975103760,M,18,18,21740,Superman II (1980),Action|Adventure|Sci-Fi,False
466043,4373,1292,5,965180116,M,50,12,32920,Being There (1979),Comedy,False
813380,5805,28,4,957990012,F,25,0,90802,Persuasion (1995),Romance,False
860695,3729,2986,2,967406958,M,18,4,20037,Robocop 2 (1990),Action|Crime|Sci-Fi,False
741624,731,911,5,975508818,M,45,3,55410,Charade (1963),Comedy|Mystery|Romance|Thriller,False
232306,5699,1683,3,958620028,M,35,15,94706,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,False
474494,121,1375,5,977459103,M,35,7,75229,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
919892,4609,451,3,964163764,F,25,4,53951,Flesh and Bone (1993),Drama|Mystery|Romance,False
848869,5047,1480,4,962498665,M,45,6,23452,Smilla's Sense of Snow (1997),Action|Drama|Thriller,False
8982,302,2804,4,976504584,M,18,4,04901,"Christmas Story, A (1983)",Comedy|Drama,False
548228,2507,2108,5,974077760,M,25,4,94107,L.A. Story (1991),Comedy|Romance,False
551235,651,1676,2,975706366,M,35,7,20895,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
141872,3436,2571,5,967337626,M,35,0,98503,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
129037,1386,1196,3,975766142,F,25,0,07026,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
11813,2862,919,5,972503538,M,45,7,55066,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
269642,135,2723,4,977417003,M,18,4,20006,Mystery Men (1999),Action|Adventure|Comedy,False
143248,1358,1917,2,974770548,M,35,17,49508,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,False
813216,5848,3286,1,957780989,M,50,20,20009,Snow Day (2000),Comedy,False
870109,5795,1226,5,958151292,M,25,1,92688,"Quiet Man, The (1952)",Comedy|Romance,False
300617,5205,1449,4,961640382,M,25,1,02908,Waiting for Guffman (1996),Comedy,False
560524,5955,2076,4,957112083,F,25,7,34952,Blue Velvet (1986),Drama|Mystery,False
509726,4708,2000,5,963516895,M,25,0,60647,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
178577,2178,356,4,974612290,M,45,14,85251,Forrest Gump (1994),Comedy|Romance|War,False
433982,1015,7,2,1014132061,M,35,3,11220,Sabrina (1995),Comedy|Romance,False
739658,2057,11,4,975903394,M,35,1,49417,"American President, The (1995)",Comedy|Drama|Romance,False
159853,5747,349,4,958355183,M,25,0,03755,Clear and Present Danger (1994),Action|Adventure|Thriller,False
680197,352,475,4,976331513,M,18,4,60115,In the Name of the Father (1993),Drama,False
864241,4964,2110,4,962618149,M,35,0,94110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,False
791282,5319,3263,4,960874373,M,18,17,94941,White Men Can't Jump (1992),Comedy,False
613652,268,2961,4,976648451,F,18,12,29708,"Story of Us, The (1999)",Comedy|Drama,False
434806,4819,2133,5,962927541,M,35,18,17350,Adventures in Babysitting (1987),Adventure|Comedy,False
112214,5387,515,4,960339713,F,25,1,45056,"Remains of the Day, The (1993)",Drama,False
380119,3599,555,3,969811905,M,25,16,97378,True Romance (1993),Action|Crime|Romance,False
868926,1632,3076,3,974718387,M,25,16,94120,Irma la Douce (1963),Comedy,False
645157,1680,2527,4,974714756,M,25,20,95380,Westworld (1973),Action|Sci-Fi|Thriller|Western,False
203427,3769,3552,3,966637892,M,25,15,02446,Caddyshack (1980),Comedy,False
661206,3569,2153,1,968268136,F,18,2,48823,"Avengers, The (1998)",Action|Adventure,False
781801,5306,2418,2,960939847,F,25,17,92121,Nothing in Common (1986),Comedy,False
60980,3808,3068,2,965976358,M,25,7,60010,"Verdict, The (1982)",Drama,False
590472,4186,2694,1,1017843061,M,25,7,33308,Big Daddy (1999),Comedy,False
289119,2533,2384,2,974055136,F,25,3,49423,Babe: Pig in the City (1998),Children's|Comedy,False
929480,461,502,2,976230427,M,50,7,55075,"Next Karate Kid, The (1994)",Action|Children's,False
195572,301,1580,4,976504578,M,18,4,61820,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
474607,948,1375,4,975227837,M,56,12,43056,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
59614,1916,1246,4,974696072,M,45,7,90405,Dead Poets Society (1989),Drama,False
553675,2496,3928,1,974090561,M,50,1,37932,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,False
700031,2908,1994,5,971809350,M,18,2,74403,Poltergeist (1982),Horror|Thriller,False
530502,3833,1215,4,968435836,M,25,1,68516,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,False
165926,4345,3418,4,966267154,F,25,14,44304,Thelma & Louise (1991),Action|Drama,False
439632,385,592,5,976300970,M,25,6,68131,Batman (1989),Action|Adventure|Crime|Drama,False
881873,5371,280,2,960482466,M,25,11,55408,Murder in the First (1995),Drama|Thriller,False
117992,3058,480,3,970592885,M,18,12,55123,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
544752,1112,1302,5,974945749,M,18,6,19104,Field of Dreams (1989),Drama,False
850732,4658,1977,1,963880063,M,25,4,99163,Friday the 13th: The Final Chapter (1984),Horror,False
432973,5762,2,1,958311777,F,35,6,55125,Jumanji (1995),Adventure|Children's|Fantasy,False
930202,453,700,2,976235083,M,18,4,55102,Angus (1995),Comedy,False
947228,5824,2121,3,957967348,M,18,12,18052,Cujo (1983),Horror|Thriller,False
699990,2498,1994,4,974088855,M,56,18,70817,Poltergeist (1982),Horror|Thriller,False
206449,3691,3168,4,966611260,M,25,7,21030,Easy Rider (1969),Adventure|Drama,False
335984,1389,3682,4,974939908,M,25,17,19801,Magnum Force (1973),Western,False
531873,4725,1073,4,963374505,M,35,5,96707-1321,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
802784,3771,3726,2,966181938,M,25,1,14982,Assault on Precinct 13 (1976),Action|Thriller,False
832612,5369,3712,2,960489330,M,25,15,02139,Soapdish (1991),Comedy,False
418791,4784,1307,5,963250739,F,35,6,48105,When Harry Met Sally... (1989),Comedy|Romance,False
875643,4048,1474,3,965500769,F,35,1,89431,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,False
729071,3842,3917,3,976517144,F,35,16,92054,Hellraiser (1987),Horror,False
559598,3476,231,3,968806230,M,50,0,44126,Dumb & Dumber (1994),Comedy,False
880891,2106,410,1,975735668,F,18,20,495321,Addams Family Values (1993),Comedy,False
78508,4083,2881,2,965460305,M,56,14,92630,Double Jeopardy (1999),Action|Thriller,False
581462,1938,2414,4,974695558,F,25,2,91351,Young Sherlock Holmes (1985),Action|Adventure|Mystery,False
932210,5522,417,5,960089845,M,25,14,02460,Barcelona (1994),Comedy|Romance,False
518644,4283,898,4,965278769,F,25,9,98632,"Philadelphia Story, The (1940)",Comedy|Romance,False
686588,3756,1242,5,966096967,M,18,12,53188,Glory (1989),Action|Drama|War,False
221642,3056,3527,4,970124266,M,25,18,10309,Predator (1987),Action|Sci-Fi|Thriller,False
332217,3422,3524,3,967412311,M,25,5,43221,Arthur (1981),Comedy|Romance,False
902008,4227,482,3,965314653,M,25,19,11414-2520,Killing Zoe (1994),Thriller,False
379924,1880,555,3,974694839,M,35,0,91006,True Romance (1993),Action|Crime|Romance,False
863788,1207,2107,2,974844775,M,50,0,43617,Halloween: H20 (1998),Horror|Thriller,False
815570,5643,1183,4,959647461,F,35,1,84108,"English Patient, The (1996)",Drama|Romance|War,False
255239,4713,377,3,963449904,M,25,17,90245,Speed (1994),Action|Romance|Thriller,False
873247,2962,1980,2,978980752,M,35,3,94109,Friday the 13th Part VII: The New Blood (1988),Horror,False
662172,438,2089,2,976249633,M,18,11,53705,"Rescuers Down Under, The (1990)",Animation|Children's,False
740340,424,2241,2,1017243360,M,25,17,55112,Class (1983),Comedy,False
833465,5312,2380,3,964669321,M,25,1,10463,Police Academy 3: Back in Training (1986),Comedy,False
821090,5643,1299,4,962738233,F,35,1,84108,"Killing Fields, The (1984)",Drama|War,False
847224,3716,2334,5,966867603,M,18,12,36115,"Siege, The (1998)",Action|Thriller,False
727835,1422,1222,3,976138178,M,35,17,55934,Full Metal Jacket (1987),Action|Drama|War,False
43990,1291,1961,4,980308513,F,35,0,10011,Rain Man (1988),Drama,False
609770,890,1487,4,980134364,M,18,4,92153,Selena (1997),Drama|Musical,False
285460,5452,2959,5,959931099,M,35,6,10011,Fight Club (1999),Drama,False
947726,5954,2368,1,957651134,M,45,11,70802,King Kong Lives (1986),Action|Adventure|Horror,False
391763,531,367,3,978645834,F,18,14,22206,"Mask, The (1994)",Comedy|Crime|Fantasy,False
664309,3808,1367,4,965966330,M,25,7,60010,101 Dalmatians (1996),Children's|Comedy,False
118381,3992,480,4,965591648,M,25,4,32653,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
620284,3272,2701,4,971251232,M,35,0,08330,Wild Wild West (1999),Action|Sci-Fi|Western,False
895515,533,184,4,976210283,M,25,12,27514,Nadja (1994),Drama,False
650134,4379,1748,3,965177380,M,25,4,27278,Dark City (1998),Film-Noir|Sci-Fi|Thriller,False
513842,1131,1203,5,974901289,M,56,13,12570,12 Angry Men (1957),Drama,False
239066,3003,47,5,970773655,M,18,15,94606,Seven (Se7en) (1995),Crime|Thriller,False
530675,4868,1215,5,962816636,M,35,17,03820,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,False
152859,4712,1957,1,963457237,M,35,17,03824,Chariots of Fire (1981),Drama,False
572194,151,708,4,978682119,F,25,20,85013,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,False
237072,3360,509,4,967694105,F,25,0,92646,"Piano, The (1993)",Drama|Romance,False
721617,4994,1037,5,962601662,M,45,17,56001,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller,False
337377,5333,1296,5,960825053,F,25,7,02332,"Room with a View, A (1986)",Drama|Romance,False
567810,3189,3146,4,968663459,M,25,16,90292,Deuce Bigalow: Male Gigolo (1999),Comedy,False
697014,5083,420,3,962465393,M,25,4,16803,Beverly Hills Cop III (1994),Action|Comedy,False
264662,5872,1127,4,957565805,M,25,17,61265,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
536279,2605,2529,4,973747643,M,35,7,75013,Planet of the Apes (1968),Action|Sci-Fi,False
310839,3129,1093,2,969279921,M,25,7,21117,"Doors, The (1991)",Drama|Musical,False
587685,3111,2572,4,969480701,M,18,4,56520,10 Things I Hate About You (1999),Comedy|Romance,False
112063,3277,515,4,968175606,M,25,17,94107,"Remains of the Day, The (1993)",Drama,False
932276,1938,1024,3,974694686,F,25,2,91351,"Three Caballeros, The (1945)",Animation|Children's|Musical,False
